OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2921484k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35785K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdf2568,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7648K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
916: [GC (Allocation Failure) [PSYoungGen: 132784K->1664K(141824K)] 132816K->1704K(316928K), 0.0017793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
74.825: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114184K->2056K(284672K), 0.0005145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.875: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111112K->2056K(281600K), 0.0004990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.925: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108040K->2056K(278528K), 0.0004972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.972: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104968K->2056K(275456K), 0.0005178 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.019: [GC (Allocation Failure) [PSYoungGen: 99936K->32K(97792K)] 101896K->1992K(272896K), 0.0004917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.064: [GC (Allocation Failure) [PSYoungGen: 97312K->96K(95232K)] 99272K->2056K(270336K), 0.0005110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.109: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(114176K)] 96776K->2056K(289280K), 0.0005927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.162: [GC (Allocation Failure) [PSYoungGen: 113759K->96K(110592K)] 115719K->2056K(285696K), 0.0004816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.213: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112136K->2056K(282624K), 0.0005625 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.263: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109064K->2056K(279552K), 0.0005216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.312: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105992K->2056K(276480K), 0.0004992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.359: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(98816K)] 102920K->2024K(273920K), 0.0004887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.404: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100328K->2056K(271360K), 0.0005024 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.449: [GC (Allocation Failure) [PSYoungGen: 95840K->32K(93696K)] 97800K->1992K(268800K), 0.0004882 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.492: [GC (Allocation Failure) [PSYoungGen: 93216K->64K(91136K)] 95176K->2024K(266240K), 0.0004860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.534: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(109568K)] 92648K->2056K(284672K), 0.0004814 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.585: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111112K->2056K(281600K), 0.0004851 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.634: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108040K->2056K(278528K), 0.0004737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.681: [GC (Allocation Failure) [PSYoungGen: 103008K->64K(100352K)] 104968K->2024K(275456K), 0.0004846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.727: [GC (Allocation Failure) [PSYoungGen: 99904K->64K(97792K)] 101864K->2024K(272896K), 0.0004815 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.773: [GC (Allocation Failure) [PSYoungGen: 97344K->96K(95232K)] 99304K->2056K(270336K), 0.0005512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.817: [GC (Allocation Failure) [PSYoungGen: 94816K->64K(92672K)] 96776K->2024K(267776K), 0.0004880 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
75.860: [GC (Allocation Failure) [PSYoungGen: 92224K->96K(111104K)] 94184K->2056K(286208K), 0.0005108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.911: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112648K->2056K(283136K), 0.0005072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.961: [GC (Allocation Failure) [PSYoungGen: 107616K->64K(104960K)] 109576K->2024K(280064K), 0.0005360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.010: [GC (Allocation Failure) [PSYoungGen: 104512K->96K(101888K)] 106472K->2056K(276992K), 0.0004759 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.057: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103432K->2056K(273920K), 0.0005607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.104: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100360K->2056K(271360K), 0.0005151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.149: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97800K->2056K(268800K), 0.0004881 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.192: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95240K->2056K(287744K), 0.0005190 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
76.244: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114184K->2056K(284672K), 0.0005081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.295: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111112K->2056K(281600K), 0.0005018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.344: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108040K->2056K(278528K), 0.0004921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.392: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104968K->2056K(275456K), 0.0004954 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.438: [GC (Allocation Failure) [PSYoungGen: 99936K->32K(97792K)] 101896K->1992K(272896K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.483: [GC (Allocation Failure) [PSYoungGen: 97312K->96K(95232K)] 99272K->2056K(270336K), 0.0004844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.527: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96776K->2056K(267776K), 0.0005078 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
76.570: [GC (Allocation Failure) [PSYoungGen: 92256K->96K(111104K)] 94216K->2056K(286208K), 0.0005130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.621: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112648K->2056K(283136K), 0.0004783 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.671: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109576K->2056K(280064K), 0.0004678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.720: [GC (Allocation Failure) [PSYoungGen: 104544K->64K(101888K)] 106504K->2024K(276992K), 0.0005294 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.767: [GC (Allocation Failure) [PSYoungGen: 101440K->96K(98816K)] 103400K->2056K(273920K), 0.0005068 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
76.813: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100360K->2024K(271360K), 0.0004764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.858: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97768K->2056K(268800K), 0.0004943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.901: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95240K->2056K(266240K), 0.0004908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.943: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(88576K)] 92680K->2024K(263680K), 0.0004670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.984: [GC (Allocation Failure) [PSYoungGen: 88128K->96K(106496K)] 90088K->2056K(281600K), 0.0004838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.033: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(128000K)] 108040K->2056K(303104K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.093: [GC (Allocation Failure) [PSYoungGen: 127584K->96K(123904K)] 129544K->2056K(299008K), 0.0005128 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.151: [GC (Allocation Failure) [PSYoungGen: 123488K->96K(120320K)] 125448K->2056K(295424K), 0.0004837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.206: [GC (Allocation Failure) [PSYoungGen: 119904K->32K(116736K)] 121864K->1992K(291840K), 0.0004855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.260: [GC (Allocation Failure) [PSYoungGen: 116256K->96K(113152K)] 118216K->2056K(288256K), 0.0005034 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
77.313: [GC (Allocation Failure) [PSYoungGen: 112736K->64K(135680K)] 114696K->2024K(310784K), 0.0009688 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
77.376: [GC (Allocation Failure) [PSYoungGen: 135232K->32K(131584K)] 137192K->1992K(306688K), 0.0004927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.437: [GC (Allocation Failure) [PSYoungGen: 131104K->64K(127488K)] 133064K->2024K(302592K), 0.0004982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.496: [GC (Allocation Failure) [PSYoungGen: 127039K->64K(123392K)] 128999K->2024K(298496K), 0.0005395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.553: [GC (Allocation Failure) [PSYoungGen: 122944K->96K(119808K)] 124904K->2056K(294912K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.612: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121352K->2056K(291328K), 0.0005195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.666: [GC (Allocation Failure) [PSYoungGen: 115808K->96K(112640K)] 117768K->2056K(287744K), 0.0005141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.720: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114184K->2056K(284672K), 0.0005156 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.773: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111112K->2056K(281600K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.825: [GC (Allocation Failure) [PSYoungGen: 106080K->64K(128000K)] 108040K->2024K(303104K), 0.0011692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.891: [GC (Allocation Failure) [PSYoungGen: 127552K->96K(153600K)] 129512K->2056K(328704K), 0.0005143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.962: [GC (Allocation Failure) [PSYoungGen: 153184K->64K(184320K)] 155144K->2024K(359424K), 0.0009915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.048: [GC (Allocation Failure) [PSYoungGen: 183872K->96K(177664K)] 185832K->2056K(352768K), 0.0005199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.131: [GC (Allocation Failure) [PSYoungGen: 177248K->64K(213504K)] 179208K->2024K(388608K), 0.0009733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.231: [GC (Allocation Failure) [PSYoungGen: 213056K->96K(205824K)] 215016K->2056K(380928K), 0.0005200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.335: [GC (Allocation Failure) [PSYoungGen: 205408K->32K(198144K)] 207368K->1992K(373248K), 0.0005342 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.434: [GC (Allocation Failure) [PSYoungGen: 197664K->64K(190976K)] 199624K->2024K(366080K), 0.0009638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.524: [GC (Allocation Failure) [PSYoungGen: 190528K->64K(184320K)] 192488K->2024K(359424K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.610: [GC (Allocation Failure) [PSYoungGen: 183872K->32K(177664K)] 185832K->1992K(352768K), 0.0009698 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
78.697: [GC (Allocation Failure) [PSYoungGen: 177184K->96K(171520K)] 179144K->2056K(346624K), 0.0005181 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.785: [GC (Allocation Failure) [PSYoungGen: 171104K->64K(165376K)] 173064K->2024K(340480K), 0.0005132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.862: [GC (Allocation Failure) [PSYoungGen: 164928K->96K(159744K)] 166888K->2056K(334848K), 0.0005238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.935: [GC (Allocation Failure) [PSYoungGen: 159328K->64K(154112K)] 161288K->2024K(329216K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.007: [GC (Allocation Failure) [PSYoungGen: 153664K->64K(148992K)] 155624K->2024K(324096K), 0.0009758 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
79.077: [GC (Allocation Failure) [PSYoungGen: 148544K->96K(143872K)] 150504K->2056K(318976K), 0.0005134 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
79.145: [GC (Allocation Failure) [PSYoungGen: 143456K->96K(139264K)] 145416K->2056K(314368K), 0.0005108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.209: [GC (Allocation Failure) [PSYoungGen: 138848K->64K(134656K)] 140808K->2024K(309760K), 0.0005038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.272: [GC (Allocation Failure) [PSYoungGen: 134208K->96K(130560K)] 136168K->2056K(305664K), 0.0005117 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.332: [GC (Allocation Failure) [PSYoungGen: 130144K->96K(126464K)] 132104K->2056K(301568K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.391: [GC (Allocation Failure) [PSYoungGen: 126048K->64K(122368K)] 128008K->2024K(297472K), 0.0005088 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.447: [GC (Allocation Failure) [PSYoungGen: 121920K->96K(118784K)] 123880K->2056K(293888K), 0.0005300 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
79.502: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120328K->2056K(290304K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.555: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116744K->2056K(286720K), 0.0004951 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.607: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113160K->2056K(283648K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
79.658: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 110088K->2056K(280576K), 0.0005059 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.706: [GC (Allocation Failure) [PSYoungGen: 105056K->96K(102400K)] 107016K->2056K(277504K), 0.0005218 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.754: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103944K->2056K(274432K), 0.0005016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.800: [GC (Allocation Failure) [PSYoungGen: 98912K->96K(96768K)] 100872K->2056K(271872K), 0.0005070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.846: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98312K->2056K(269312K), 0.0005163 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.889: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(91648K)] 95752K->2056K(266752K), 0.0005127 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.932: [GC (Allocation Failure) [PSYoungGen: 91232K->64K(110080K)] 93192K->2024K(285184K), 0.0007435 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.983: [GC (Allocation Failure) [PSYoungGen: 109632K->64K(132096K)] 111592K->2024K(307200K), 0.0005670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.044: [GC (Allocation Failure) [PSYoungGen: 131648K->96K(158720K)] 133608K->2056K(333824K), 0.0005203 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.120: [GC (Allocation Failure) [PSYoungGen: 158304K->96K(153600K)] 160264K->2056K(328704K), 0.0005424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.191: [GC (Allocation Failure) [PSYoungGen: 153184K->96K(148480K)] 155144K->2056K(323584K), 0.0005183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.260: [GC (Allocation Failure) [PSYoungGen: 148064K->96K(143360K)] 150024K->2056K(318464K), 0.0005399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.333: [GC (Allocation Failure) [PSYoungGen: 142944K->96K(138752K)] 144904K->2056K(313856K), 0.0005274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.397: [GC (Allocation Failure) [PSYoungGen: 138336K->96K(134144K)] 140296K->2080K(309248K), 0.0005354 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
80.459: [GC (Allocation Failure) [PSYoungGen: 133728K->96K(130048K)] 135712K->2080K(305152K), 0.0004996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.520: [GC (Allocation Failure) [PSYoungGen: 129632K->64K(125952K)] 131616K->2048K(301056K), 0.0005761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.578: [GC (Allocation Failure) [PSYoungGen: 125504K->96K(121856K)] 127488K->2080K(296960K), 0.0005139 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.634: [GC (Allocation Failure) [PSYoungGen: 121440K->64K(118272K)] 123424K->2048K(293376K), 0.0005692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.689: [GC (Allocation Failure) [PSYoungGen: 117824K->96K(114688K)] 119808K->2080K(289792K), 0.0005171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.742: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116256K->2080K(286208K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.794: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112672K->2080K(283136K), 0.0005185 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.845: [GC (Allocation Failure) [PSYoungGen: 107616K->64K(104960K)] 109600K->2048K(280064K), 0.0005454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.899: [GC (Allocation Failure) [PSYoungGen: 104512K->32K(101888K)] 106496K->2016K(276992K), 0.0004764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.946: [GC (Allocation Failure) [PSYoungGen: 101408K->96K(98816K)] 103392K->2080K(273920K), 0.0005262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.991: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100384K->2080K(271360K), 0.0004892 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.036: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97824K->2080K(268800K), 0.0005209 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.080: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95264K->2080K(266240K), 0.0005150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.124: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(109568K)] 92704K->2080K(284672K), 0.0010064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.175: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(131584K)] 111136K->2080K(306688K), 0.0004827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.235: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(158208K)] 133152K->2080K(333312K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.310: [GC (Allocation Failure) [PSYoungGen: 157792K->96K(153088K)] 159776K->2080K(328192K), 0.0006568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.381: [GC (Allocation Failure) [PSYoungGen: 152672K->96K(147968K)] 154656K->2080K(323072K), 0.0005171 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
81.449: [GC (Allocation Failure) [PSYoungGen: 147552K->96K(143360K)] 149536K->2080K(318464K), 0.0004991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.515: [GC (Allocation Failure) [PSYoungGen: 142944K->64K(138752K)] 144928K->2048K(313856K), 0.0009666 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
81.580: [GC (Allocation Failure) [PSYoungGen: 138304K->64K(134144K)] 140288K->2056K(309248K), 0.0005141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.642: [GC (Allocation Failure) [PSYoungGen: 133696K->96K(130048K)] 135688K->2088K(305152K), 0.0005346 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.703: [GC (Allocation Failure) [PSYoungGen: 129632K->64K(125952K)] 131624K->2056K(301056K), 0.0005667 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.761: [GC (Allocation Failure) [PSYoungGen: 125504K->96K(121856K)] 127496K->2088K(296960K), 0.0005205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.818: [GC (Allocation Failure) [PSYoungGen: 121440K->64K(118272K)] 123432K->2056K(293376K), 0.0005261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.873: [GC (Allocation Failure) [PSYoungGen: 117824K->96K(114688K)] 119816K->2088K(289792K), 0.0005072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.926: [GC (Allocation Failure) [PSYoungGen: 114272K->64K(111104K)] 116264K->2056K(286208K), 0.0007891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.977: [GC (Allocation Failure) [PSYoungGen: 110656K->96K(108032K)] 112648K->2088K(283136K), 0.0005002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.028: [GC (Allocation Failure) [PSYoungGen: 107616K->64K(129536K)] 109608K->2056K(304640K), 0.0009730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.089: [GC (Allocation Failure) [PSYoungGen: 129088K->96K(155648K)] 131080K->2088K(330752K), 0.0005224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.162: [GC (Allocation Failure) [PSYoungGen: 155232K->96K(150528K)] 157224K->2088K(325632K), 0.0005531 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
82.232: [GC (Allocation Failure) [PSYoungGen: 150112K->64K(180736K)] 152104K->2056K(355840K), 0.0010183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.318: [GC (Allocation Failure) [PSYoungGen: 180288K->96K(174592K)] 182280K->2088K(349696K), 0.0005150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.399: [GC (Allocation Failure) [PSYoungGen: 174176K->96K(168448K)] 176168K->2088K(343552K), 0.0005004 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.477: [GC (Allocation Failure) [PSYoungGen: 168032K->96K(162816K)] 170024K->2088K(337920K), 0.0005061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.552: [GC (Allocation Failure) [PSYoungGen: 162400K->96K(157184K)] 164392K->2088K(332288K), 0.0004996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.625: [GC (Allocation Failure) [PSYoungGen: 156768K->64K(152064K)] 158760K->2056K(327168K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.716: [GC (Allocation Failure) [PSYoungGen: 151616K->32K(146944K)] 153608K->2024K(322048K), 0.0010982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.822: [GC (Allocation Failure) [PSYoungGen: 146464K->32K(142336K)] 148456K->2024K(317440K), 0.0010691 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.889: [GC (Allocation Failure) [PSYoungGen: 141856K->96K(137728K)] 143848K->2088K(312832K), 0.0007463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.953: [GC (Allocation Failure) [PSYoungGen: 137312K->96K(133120K)] 139304K->2088K(308224K), 0.0005295 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
83.014: [GC (Allocation Failure) [PSYoungGen: 132704K->96K(129024K)] 134696K->2088K(304128K), 0.0005048 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.074: [GC (Allocation Failure) [PSYoungGen: 128608K->96K(124928K)] 130600K->2088K(300032K), 0.0005093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.133: [GC (Allocation Failure) [PSYoungGen: 124512K->96K(121344K)] 126504K->2088K(296448K), 0.0005021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.190: [GC (Allocation Failure) [PSYoungGen: 120928K->96K(117760K)] 122920K->2088K(292864K), 0.0005105 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.245: [GC (Allocation Failure) [PSYoungGen: 117344K->96K(114176K)] 119336K->2088K(289280K), 0.0005179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.298: [GC (Allocation Failure) [PSYoungGen: 113760K->96K(110592K)] 115752K->2088K(285696K), 0.0005076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.351: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112168K->2088K(282624K), 0.0005127 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.401: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109096K->2088K(279552K), 0.0005085 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
