OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(741696k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35677K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7660,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7659K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
942: [GC (Allocation Failure) [PSYoungGen: 132704K->1664K(141824K)] 132728K->1696K(316928K), 0.0017004 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
44.221: [GC (Allocation Failure) [PSYoungGen: 84544K->96K(82944K)] 86379K->1931K(258048K), 0.0005011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.283: [GC (Allocation Failure) [PSYoungGen: 82528K->96K(80896K)] 84363K->1931K(256000K), 0.0004987 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.342: [GC (Allocation Failure) [PSYoungGen: 80480K->96K(78848K)] 82315K->1931K(253952K), 0.0004881 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.401: [GC (Allocation Failure) [PSYoungGen: 78432K->96K(76800K)] 80267K->1931K(251904K), 0.0004962 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
44.457: [GC (Allocation Failure) [PSYoungGen: 76384K->96K(74752K)] 78219K->1931K(249856K), 0.0004977 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.512: [GC (Allocation Failure) [PSYoungGen: 74336K->64K(73216K)] 76171K->1899K(248320K), 0.0005027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.566: [GC (Allocation Failure) [PSYoungGen: 72768K->64K(71680K)] 74603K->1899K(246784K), 0.0005569 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.619: [GC (Allocation Failure) [PSYoungGen: 71232K->96K(70144K)] 73067K->1931K(245248K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.671: [GC (Allocation Failure) [PSYoungGen: 69728K->96K(68608K)] 71563K->1931K(243712K), 0.0004905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.723: [GC (Allocation Failure) [PSYoungGen: 68192K->64K(67072K)] 70027K->1899K(242176K), 0.0005106 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.773: [GC (Allocation Failure) [PSYoungGen: 66624K->96K(65536K)] 68459K->1931K(240640K), 0.0004953 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.823: [GC (Allocation Failure) [PSYoungGen: 65120K->96K(64000K)] 66955K->1931K(239104K), 0.0004926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.870: [GC (Allocation Failure) [PSYoungGen: 63584K->96K(62464K)] 65419K->1931K(237568K), 0.0005139 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.916: [GC (Allocation Failure) [PSYoungGen: 62048K->96K(61440K)] 63883K->1931K(236544K), 0.0005002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.962: [GC (Allocation Failure) [PSYoungGen: 61024K->96K(60416K)] 62859K->1931K(235520K), 0.0005262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.008: [GC (Allocation Failure) [PSYoungGen: 60000K->64K(59392K)] 61835K->1899K(234496K), 0.0005176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.052: [GC (Allocation Failure) [PSYoungGen: 58944K->64K(58368K)] 60779K->1899K(233472K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.096: [GC (Allocation Failure) [PSYoungGen: 57920K->96K(57344K)] 59755K->1931K(232448K), 0.0004939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.138: [GC (Allocation Failure) [PSYoungGen: 56928K->96K(69120K)] 58763K->1931K(244224K), 0.0005482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.190: [GC (Allocation Failure) [PSYoungGen: 68704K->96K(82944K)] 70539K->1931K(258048K), 0.0005278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.252: [GC (Allocation Failure) [PSYoungGen: 82528K->96K(80896K)] 84363K->1931K(256000K), 0.0005289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.311: [GC (Allocation Failure) [PSYoungGen: 80480K->96K(78848K)] 82315K->1931K(253952K), 0.0004886 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.369: [GC (Allocation Failure) [PSYoungGen: 78432K->96K(76800K)] 80267K->1931K(251904K), 0.0004897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.426: [GC (Allocation Failure) [PSYoungGen: 76384K->96K(74752K)] 78219K->1931K(249856K), 0.0005076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.481: [GC (Allocation Failure) [PSYoungGen: 74336K->96K(73216K)] 76171K->1931K(248320K), 0.0004874 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
45.537: [GC (Allocation Failure) [PSYoungGen: 72800K->96K(71680K)] 74635K->1931K(246784K), 0.0004962 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.589: [GC (Allocation Failure) [PSYoungGen: 71263K->96K(70144K)] 73099K->1931K(245248K), 0.0004967 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.639: [GC (Allocation Failure) [PSYoungGen: 69728K->32K(68608K)] 71563K->1867K(243712K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.689: [GC (Allocation Failure) [PSYoungGen: 68128K->96K(67072K)] 69963K->1931K(242176K), 0.0004930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.739: [GC (Allocation Failure) [PSYoungGen: 66656K->96K(65536K)] 68491K->1931K(240640K), 0.0004908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.788: [GC (Allocation Failure) [PSYoungGen: 65120K->96K(64000K)] 66955K->1931K(239104K), 0.0004887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.839: [GC (Allocation Failure) [PSYoungGen: 63584K->96K(62464K)] 65419K->1931K(237568K), 0.0005005 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.887: [GC (Allocation Failure) [PSYoungGen: 62048K->64K(61440K)] 63883K->1899K(236544K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.933: [GC (Allocation Failure) [PSYoungGen: 60992K->96K(60416K)] 62827K->1931K(235520K), 0.0005769 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.977: [GC (Allocation Failure) [PSYoungGen: 60000K->64K(59392K)] 61835K->1899K(234496K), 0.0004979 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.022: [GC (Allocation Failure) [PSYoungGen: 58944K->32K(71168K)] 60779K->1867K(246272K), 0.0006847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.076: [GC (Allocation Failure) [PSYoungGen: 70688K->96K(85504K)] 72523K->1931K(260608K), 0.0004865 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.143: [GC (Allocation Failure) [PSYoungGen: 85088K->32K(83456K)] 86923K->1867K(258560K), 0.0006001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.209: [GC (Allocation Failure) [PSYoungGen: 82976K->32K(100352K)] 84811K->1867K(275456K), 0.0012631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.289: [GC (Allocation Failure) [PSYoungGen: 99871K->32K(120320K)] 101707K->1867K(295424K), 0.0010243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.390: [GC (Allocation Failure) [PSYoungGen: 119840K->96K(116736K)] 121675K->1931K(291840K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.473: [GC (Allocation Failure) [PSYoungGen: 116319K->96K(113152K)] 118155K->1931K(288256K), 0.0005923 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.553: [GC (Allocation Failure) [PSYoungGen: 112736K->96K(110080K)] 114571K->1931K(285184K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.632: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111499K->1931K(282112K), 0.0005444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.708: [GC (Allocation Failure) [PSYoungGen: 106592K->64K(103936K)] 108427K->1899K(279040K), 0.0007381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.785: [GC (Allocation Failure) [PSYoungGen: 103488K->64K(100864K)] 105323K->1899K(275968K), 0.0004971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.864: [GC (Allocation Failure) [PSYoungGen: 100416K->96K(98304K)] 102251K->1931K(273408K), 0.0011772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.944: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99723K->1931K(270848K), 0.0004926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.012: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97163K->1931K(268288K), 0.0005376 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
47.078: [GC (Allocation Failure) [PSYoungGen: 92768K->96K(90624K)] 94603K->1931K(265728K), 0.0005001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.143: [GC (Allocation Failure) [PSYoungGen: 90208K->64K(88064K)] 92043K->1899K(263168K), 0.0005704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.206: [GC (Allocation Failure) [PSYoungGen: 87616K->32K(86016K)] 89451K->1867K(261120K), 0.0005018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.267: [GC (Allocation Failure) [PSYoungGen: 85536K->96K(83968K)] 87371K->1931K(259072K), 0.0005091 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.327: [GC (Allocation Failure) [PSYoungGen: 83552K->96K(81920K)] 85387K->1931K(257024K), 0.0005216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.386: [GC (Allocation Failure) [PSYoungGen: 81504K->96K(79872K)] 83339K->1931K(254976K), 0.0004942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.443: [GC (Allocation Failure) [PSYoungGen: 79456K->32K(77824K)] 81291K->1867K(252928K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.498: [GC (Allocation Failure) [PSYoungGen: 77344K->32K(93696K)] 79179K->1867K(268800K), 0.0010571 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.570: [GC (Allocation Failure) [PSYoungGen: 93216K->96K(91136K)] 95051K->1931K(266240K), 0.0005038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.640: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(88576K)] 92555K->1899K(263680K), 0.0004919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.707: [GC (Allocation Failure) [PSYoungGen: 88128K->96K(86528K)] 89963K->1931K(261632K), 0.0004939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.771: [GC (Allocation Failure) [PSYoungGen: 86112K->96K(84480K)] 87947K->1931K(259584K), 0.0005647 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.836: [GC (Allocation Failure) [PSYoungGen: 84064K->128K(82432K)] 85899K->1963K(257536K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.895: [GC (Allocation Failure) [PSYoungGen: 82048K->64K(80384K)] 83883K->1899K(255488K), 0.0004957 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.956: [GC (Allocation Failure) [PSYoungGen: 79936K->96K(78336K)] 81771K->1931K(253440K), 0.0004958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.012: [GC (Allocation Failure) [PSYoungGen: 77920K->64K(76288K)] 79755K->1899K(251392K), 0.0004976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.069: [GC (Allocation Failure) [PSYoungGen: 75840K->64K(74752K)] 77675K->1899K(249856K), 0.0005148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.122: [GC (Allocation Failure) [PSYoungGen: 74304K->96K(73216K)] 76139K->1931K(248320K), 0.0004966 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.178: [GC (Allocation Failure) [PSYoungGen: 72800K->64K(88064K)] 74635K->1899K(263168K), 0.0010515 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
48.276: [GC (Allocation Failure) [PSYoungGen: 87616K->96K(86016K)] 89451K->1931K(261120K), 0.0005157 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.337: [GC (Allocation Failure) [PSYoungGen: 85600K->64K(83968K)] 87435K->1899K(259072K), 0.0006968 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
48.406: [GC (Allocation Failure) [PSYoungGen: 83520K->96K(81920K)] 85355K->1931K(257024K), 0.0004877 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.497: [GC (Allocation Failure) [PSYoungGen: 81504K->32K(98304K)] 83339K->1867K(273408K), 0.0105899 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
48.631: [GC (Allocation Failure) [PSYoungGen: 97824K->64K(118272K)] 99659K->1899K(293376K), 0.0010592 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
48.722: [GC (Allocation Failure) [PSYoungGen: 117824K->96K(141824K)] 119659K->1931K(316928K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.839: [GC (Allocation Failure) [PSYoungGen: 141408K->64K(170496K)] 143243K->1899K(345600K), 0.0006940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
48.978: [GC (Allocation Failure) [PSYoungGen: 170048K->96K(204800K)] 171883K->1931K(379904K), 0.0005202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
49.138: [GC (Allocation Failure) [PSYoungGen: 204384K->32K(245760K)] 206219K->1867K(420864K), 0.0006094 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
49.379: [GC (Allocation Failure) [PSYoungGen: 245280K->96K(236544K)] 247115K->1931K(411648K), 0.0005983 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
49.569: [GC (Allocation Failure) [PSYoungGen: 236128K->32K(227328K)] 237963K->1867K(402432K), 0.0005269 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
49.740: [GC (Allocation Failure) [PSYoungGen: 226848K->64K(218624K)] 228683K->1899K(393728K), 0.0010830 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
49.935: [GC (Allocation Failure) [PSYoungGen: 218176K->96K(210432K)] 220011K->1931K(385536K), 0.0005041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
50.095: [GC (Allocation Failure) [PSYoungGen: 210016K->32K(202752K)] 211851K->1867K(377856K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
50.256: [GC (Allocation Failure) [PSYoungGen: 202272K->64K(195584K)] 204107K->1899K(370688K), 0.0010580 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
50.428: [GC (Allocation Failure) [PSYoungGen: 195136K->96K(188416K)] 196971K->1931K(363520K), 0.0005174 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
50.577: [GC (Allocation Failure) [PSYoungGen: 188000K->32K(181760K)] 189835K->1891K(356864K), 0.0011162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
50.764: [GC (Allocation Failure) [PSYoungGen: 181280K->64K(175616K)] 183139K->1923K(350720K), 0.0011070 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
51.224: [GC (Allocation Failure) [PSYoungGen: 175168K->64K(169472K)] 177027K->1923K(344576K), 0.0091999 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
51.486: [GC (Allocation Failure) [PSYoungGen: 169024K->96K(163840K)] 170883K->1955K(338944K), 0.0005647 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
51.620: [GC (Allocation Failure) [PSYoungGen: 163424K->64K(158208K)] 165283K->1923K(333312K), 0.0019361 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
51.779: [GC (Allocation Failure) [PSYoungGen: 157760K->64K(153088K)] 159619K->1923K(328192K), 0.0011324 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
51.953: [GC (Allocation Failure) [PSYoungGen: 152640K->64K(147968K)] 154499K->1923K(323072K), 0.0022597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
52.094: [GC (Allocation Failure) [PSYoungGen: 147520K->32K(177664K)] 149379K->1891K(352768K), 0.0019698 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
52.270: [GC (Allocation Failure) [PSYoungGen: 177184K->64K(171520K)] 179043K->1923K(346624K), 0.0011326 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
52.435: [GC (Allocation Failure) [PSYoungGen: 171072K->64K(165376K)] 172931K->1923K(340480K), 0.0010456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
52.627: [GC (Allocation Failure) [PSYoungGen: 164928K->64K(159744K)] 166787K->1923K(334848K), 0.0015231 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
52.845: [GC (Allocation Failure) [PSYoungGen: 159296K->96K(154112K)] 161155K->1955K(329216K), 0.0008056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
52.999: [GC (Allocation Failure) [PSYoungGen: 153696K->64K(148992K)] 155555K->1923K(324096K), 0.0011182 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.140: [GC (Allocation Failure) [PSYoungGen: 148544K->64K(143872K)] 150403K->1923K(318976K), 0.0011537 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
53.267: [GC (Allocation Failure) [PSYoungGen: 143424K->96K(139264K)] 145283K->1955K(314368K), 0.0005528 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.389: [GC (Allocation Failure) [PSYoungGen: 138848K->96K(134656K)] 140707K->1955K(309760K), 0.0007777 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.508: [GC (Allocation Failure) [PSYoungGen: 134240K->64K(130560K)] 136099K->1923K(305664K), 0.0006002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.616: [GC (Allocation Failure) [PSYoungGen: 130112K->96K(126464K)] 131971K->1955K(301568K), 0.0005454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.715: [GC (Allocation Failure) [PSYoungGen: 126048K->96K(122368K)] 127907K->1955K(297472K), 0.0005976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.814: [GC (Allocation Failure) [PSYoungGen: 121952K->96K(118784K)] 123811K->1955K(293888K), 0.0005331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
53.911: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120227K->1955K(290304K), 0.0005580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.002: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116643K->1955K(286720K), 0.0005851 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.093: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113059K->1955K(283648K), 0.0005842 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.179: [GC (Allocation Failure) [PSYoungGen: 108128K->32K(105472K)] 109987K->1891K(280576K), 0.0006220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.260: [GC (Allocation Failure) [PSYoungGen: 104992K->96K(102400K)] 106851K->1955K(277504K), 0.0005266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.363: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103843K->1955K(274432K), 0.0008796 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
54.450: [GC (Allocation Failure) [PSYoungGen: 98912K->32K(96768K)] 100771K->1891K(271872K), 0.0005187 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.528: [GC (Allocation Failure) [PSYoungGen: 96288K->96K(94208K)] 98147K->1955K(269312K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.604: [GC (Allocation Failure) [PSYoungGen: 93792K->64K(91648K)] 95651K->1923K(266752K), 0.0011034 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
54.694: [GC (Allocation Failure) [PSYoungGen: 91200K->0K(89088K)] 93059K->1859K(264192K), 0.0010909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.766: [GC (Allocation Failure) [PSYoungGen: 88576K->64K(107008K)] 90435K->1923K(282112K), 0.0011236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.857: [GC (Allocation Failure) [PSYoungGen: 106560K->64K(128512K)] 108419K->1923K(303616K), 0.0011317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
54.959: [GC (Allocation Failure) [PSYoungGen: 128064K->64K(154112K)] 129923K->1923K(329216K), 0.0011077 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
55.088: [GC (Allocation Failure) [PSYoungGen: 153664K->96K(148992K)] 155523K->1955K(324096K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.202: [GC (Allocation Failure) [PSYoungGen: 148576K->64K(143872K)] 150435K->1923K(318976K), 0.0011103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.313: [GC (Allocation Failure) [PSYoungGen: 143424K->96K(139264K)] 145283K->1955K(314368K), 0.0005288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.428: [GC (Allocation Failure) [PSYoungGen: 138848K->64K(134656K)] 140707K->1923K(309760K), 0.0010984 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
55.552: [GC (Allocation Failure) [PSYoungGen: 134208K->96K(130560K)] 136067K->1955K(305664K), 0.0005166 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.664: [GC (Allocation Failure) [PSYoungGen: 130144K->32K(126464K)] 132003K->1891K(301568K), 0.0017111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.776: [GC (Allocation Failure) [PSYoungGen: 125984K->96K(122368K)] 127843K->1955K(297472K), 0.0005200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.878: [GC (Allocation Failure) [PSYoungGen: 121952K->32K(118784K)] 123811K->1891K(293888K), 0.0005009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
55.974: [GC (Allocation Failure) [PSYoungGen: 118304K->32K(115200K)] 120163K->1891K(290304K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.067: [GC (Allocation Failure) [PSYoungGen: 114720K->64K(111616K)] 116579K->1923K(286720K), 0.0005240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.164: [GC (Allocation Failure) [PSYoungGen: 111168K->96K(108544K)] 113027K->1955K(283648K), 0.0005635 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.259: [GC (Allocation Failure) [PSYoungGen: 108128K->64K(105472K)] 109987K->1923K(280576K), 0.0005356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.341: [GC (Allocation Failure) [PSYoungGen: 105024K->96K(102400K)] 106883K->1955K(277504K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.422: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103843K->1955K(274432K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.509: [GC (Allocation Failure) [PSYoungGen: 98912K->32K(119296K)] 100771K->1891K(294400K), 0.0023553 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
56.633: [GC (Allocation Failure) [PSYoungGen: 118816K->32K(143360K)] 120675K->1891K(318464K), 0.0011501 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
56.795: [GC (Allocation Failure) [PSYoungGen: 142880K->96K(138752K)] 144739K->1955K(313856K), 0.0005191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.907: [GC (Allocation Failure) [PSYoungGen: 138336K->96K(134144K)] 140195K->1955K(309248K), 0.0006030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.009: [GC (Allocation Failure) [PSYoungGen: 133728K->96K(130048K)] 135587K->1955K(305152K), 0.0005227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.107: [GC (Allocation Failure) [PSYoungGen: 129632K->64K(125952K)] 131491K->1923K(301056K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.201: [GC (Allocation Failure) [PSYoungGen: 125504K->96K(121856K)] 127363K->1955K(296960K), 0.0005593 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.309: [GC (Allocation Failure) [PSYoungGen: 121440K->32K(118272K)] 123299K->1891K(293376K), 0.0011530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.411: [GC (Allocation Failure) [PSYoungGen: 117792K->64K(114688K)] 119651K->1923K(289792K), 0.0005692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.505: [GC (Allocation Failure) [PSYoungGen: 114240K->96K(111104K)] 116099K->1955K(286208K), 0.0005779 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.588: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112547K->1955K(283136K), 0.0005132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.669: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109475K->1955K(280064K), 0.0005417 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
57.745: [GC (Allocation Failure) [PSYoungGen: 104544K->64K(101888K)] 106403K->1923K(276992K), 0.0013832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.820: [GC (Allocation Failure) [PSYoungGen: 101440K->96K(98816K)] 103299K->1955K(273920K), 0.0005031 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
57.893: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100259K->1955K(271360K), 0.0005714 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.966: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97699K->1955K(268800K), 0.0005739 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.034: [GC (Allocation Failure) [PSYoungGen: 93280K->64K(91136K)] 95139K->1923K(266240K), 0.0005038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.100: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(88576K)] 92547K->1955K(263680K), 0.0005041 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
