OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1673500k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35656K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd22e8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
29: [GC (Allocation Failure) [PSYoungGen: 132800K->1712K(141824K)] 132824K->1744K(316928K), 0.0018382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.527: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(121856K)] 102952K->2056K(296960K), 0.0010167 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.583: [GC (Allocation Failure) [PSYoungGen: 121408K->96K(146432K)] 123400K->2088K(321536K), 0.0004855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.647: [GC (Allocation Failure) [PSYoungGen: 146016K->96K(175616K)] 148008K->2088K(350720K), 0.0005023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.726: [GC (Allocation Failure) [PSYoungGen: 175200K->96K(169472K)] 177192K->2088K(344576K), 0.0005288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.801: [GC (Allocation Failure) [PSYoungGen: 169056K->96K(163840K)] 171048K->2088K(338944K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.873: [GC (Allocation Failure) [PSYoungGen: 163424K->64K(158208K)] 165416K->2056K(333312K), 0.0005108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.945: [GC (Allocation Failure) [PSYoungGen: 157760K->96K(153088K)] 159752K->2088K(328192K), 0.0005450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.014: [GC (Allocation Failure) [PSYoungGen: 152672K->96K(147968K)] 154664K->2088K(323072K), 0.0005176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.080: [GC (Allocation Failure) [PSYoungGen: 147552K->96K(143360K)] 149544K->2088K(318464K), 0.0005062 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.144: [GC (Allocation Failure) [PSYoungGen: 142944K->64K(138752K)] 144936K->2056K(313856K), 0.0005235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.207: [GC (Allocation Failure) [PSYoungGen: 138304K->96K(134144K)] 140296K->2088K(309248K), 0.0005104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.268: [GC (Allocation Failure) [PSYoungGen: 133728K->96K(130048K)] 135720K->2088K(305152K), 0.0005530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.327: [GC (Allocation Failure) [PSYoungGen: 129632K->96K(125952K)] 131624K->2088K(301056K), 0.0005512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.383: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127528K->2088K(296960K), 0.0005237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.439: [GC (Allocation Failure) [PSYoungGen: 121440K->0K(118272K)] 123432K->1992K(293376K), 0.0005159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.492: [GC (Allocation Failure) [PSYoungGen: 117760K->96K(114688K)] 119752K->2088K(289792K), 0.0005092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.545: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116264K->2088K(286208K), 0.0008083 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.596: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112680K->2088K(283136K), 0.0005607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.645: [GC (Allocation Failure) [PSYoungGen: 107616K->64K(104960K)] 109608K->2056K(280064K), 0.0005121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.693: [GC (Allocation Failure) [PSYoungGen: 104512K->96K(125952K)] 106504K->2088K(301056K), 0.0006260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.751: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127528K->2088K(296960K), 0.0005110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.806: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123432K->2088K(293376K), 0.0005058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.859: [GC (Allocation Failure) [PSYoungGen: 117856K->64K(114688K)] 119848K->2056K(289792K), 0.0005142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.911: [GC (Allocation Failure) [PSYoungGen: 114240K->96K(111104K)] 116232K->2088K(286208K), 0.0005170 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
81.961: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112680K->2088K(283136K), 0.0005023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.010: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109608K->2088K(280064K), 0.0005391 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
82.057: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106536K->2088K(276992K), 0.0004969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.103: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103464K->2088K(273920K), 0.0005501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.147: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(118784K)] 100392K->2056K(293888K), 0.0005574 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.201: [GC (Allocation Failure) [PSYoungGen: 118336K->96K(115200K)] 120328K->2088K(290304K), 0.0004943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.253: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116776K->2088K(286720K), 0.0005634 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.303: [GC (Allocation Failure) [PSYoungGen: 111200K->64K(134144K)] 113192K->2056K(309248K), 0.0007279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.364: [GC (Allocation Failure) [PSYoungGen: 133696K->96K(130048K)] 135688K->2088K(305152K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
82.422: [GC (Allocation Failure) [PSYoungGen: 129632K->96K(125952K)] 131624K->2088K(301056K), 0.0005019 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.480: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127528K->2088K(296960K), 0.0006158 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.541: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123432K->2088K(293376K), 0.0005041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.597: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 119848K->2088K(289792K), 0.0005238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.654: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116264K->2088K(286208K), 0.0005515 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.708: [GC (Allocation Failure) [PSYoungGen: 110688K->64K(108032K)] 112680K->2056K(283136K), 0.0007098 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.762: [GC (Allocation Failure) [PSYoungGen: 107584K->64K(129536K)] 109576K->2056K(304640K), 0.0013044 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.826: [GC (Allocation Failure) [PSYoungGen: 129088K->64K(155648K)] 131080K->2056K(330752K), 0.0012598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.903: [GC (Allocation Failure) [PSYoungGen: 155200K->64K(186880K)] 157192K->2056K(361984K), 0.0009943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.995: [GC (Allocation Failure) [PSYoungGen: 186432K->64K(224256K)] 188424K->2056K(399360K), 0.0006099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.100: [GC (Allocation Failure) [PSYoungGen: 223808K->64K(269312K)] 225800K->2056K(444416K), 0.0005728 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.226: [GC (Allocation Failure) [PSYoungGen: 268864K->96K(258560K)] 270856K->2088K(433664K), 0.0005474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.348: [GC (Allocation Failure) [PSYoungGen: 258144K->96K(248320K)] 260136K->2088K(423424K), 0.0005184 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.462: [GC (Allocation Failure) [PSYoungGen: 247904K->96K(238592K)] 249896K->2088K(413696K), 0.0005605 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.572: [GC (Allocation Failure) [PSYoungGen: 238176K->96K(229376K)] 240168K->2088K(404480K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.705: [GC (Allocation Failure) [PSYoungGen: 228960K->96K(220672K)] 230952K->2088K(395776K), 0.0006893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.840: [GC (Allocation Failure) [PSYoungGen: 220256K->64K(212480K)] 222248K->2056K(387584K), 0.0005732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.969: [GC (Allocation Failure) [PSYoungGen: 212032K->96K(204800K)] 214024K->2088K(379904K), 0.0005369 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
84.066: [GC (Allocation Failure) [PSYoungGen: 204384K->96K(197120K)] 206376K->2088K(372224K), 0.0005471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.158: [GC (Allocation Failure) [PSYoungGen: 196704K->96K(189952K)] 198696K->2088K(365056K), 0.0009902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.247: [GC (Allocation Failure) [PSYoungGen: 189536K->96K(183296K)] 191528K->2088K(358400K), 0.0005314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.333: [GC (Allocation Failure) [PSYoungGen: 182880K->96K(176640K)] 184872K->2088K(351744K), 0.0005381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.416: [GC (Allocation Failure) [PSYoungGen: 176224K->96K(170496K)] 178216K->2088K(345600K), 0.0005641 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.496: [GC (Allocation Failure) [PSYoungGen: 170080K->96K(164864K)] 172072K->2088K(339968K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.573: [GC (Allocation Failure) [PSYoungGen: 164448K->96K(159232K)] 166440K->2088K(334336K), 0.0005314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.649: [GC (Allocation Failure) [PSYoungGen: 158816K->96K(154112K)] 160808K->2088K(329216K), 0.0005421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.725: [GC (Allocation Failure) [PSYoungGen: 153696K->96K(148992K)] 155688K->2088K(324096K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.795: [GC (Allocation Failure) [PSYoungGen: 148576K->96K(143872K)] 150568K->2088K(318976K), 0.0005274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.863: [GC (Allocation Failure) [PSYoungGen: 143456K->96K(139264K)] 145448K->2088K(314368K), 0.0005390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.928: [GC (Allocation Failure) [PSYoungGen: 138848K->96K(134656K)] 140840K->2088K(309760K), 0.0005290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.990: [GC (Allocation Failure) [PSYoungGen: 134240K->64K(130560K)] 136232K->2056K(305664K), 0.0006428 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
85.054: [GC (Allocation Failure) [PSYoungGen: 130112K->64K(126464K)] 132104K->2056K(301568K), 0.0006025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.114: [GC (Allocation Failure) [PSYoungGen: 126016K->96K(122368K)] 128008K->2088K(297472K), 0.0005271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.172: [GC (Allocation Failure) [PSYoungGen: 121952K->96K(118784K)] 123944K->2088K(293888K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.228: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120360K->2088K(290304K), 0.0005541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.282: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116776K->2088K(286720K), 0.0005902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.334: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113192K->2088K(283648K), 0.0005378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.385: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 110120K->2088K(280576K), 0.0005343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.434: [GC (Allocation Failure) [PSYoungGen: 105056K->96K(102400K)] 107048K->2088K(277504K), 0.0005323 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.482: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103976K->2088K(274432K), 0.0005573 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
85.538: [GC (Allocation Failure) [PSYoungGen: 98912K->96K(96768K)] 100904K->2088K(271872K), 0.0038617 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
85.588: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98344K->2088K(269312K), 0.0005266 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
85.632: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(91648K)] 95784K->2088K(266752K), 0.0005251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.675: [GC (Allocation Failure) [PSYoungGen: 91232K->96K(110080K)] 93224K->2088K(285184K), 0.0005347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.728: [GC (Allocation Failure) [PSYoungGen: 109663K->96K(107008K)] 111655K->2088K(282112K), 0.0005321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.779: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108584K->2088K(279040K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.827: [GC (Allocation Failure) [PSYoungGen: 103520K->64K(100864K)] 105512K->2056K(275968K), 0.0005484 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
85.874: [GC (Allocation Failure) [PSYoungGen: 100416K->64K(98304K)] 102408K->2056K(273408K), 0.0005369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.920: [GC (Allocation Failure) [PSYoungGen: 97856K->96K(118272K)] 99848K->2088K(293376K), 0.0005391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.975: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 119848K->2088K(289792K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.028: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116264K->2088K(286208K), 0.0005880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.078: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112680K->2088K(283136K), 0.0005134 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.127: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109608K->2088K(280064K), 0.0005110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.175: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106536K->2088K(276992K), 0.0005313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.221: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103464K->2088K(273920K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.266: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100392K->2088K(271360K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.310: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(115712K)] 97832K->2088K(290816K), 0.0005208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.362: [GC (Allocation Failure) [PSYoungGen: 115296K->96K(112128K)] 117288K->2088K(287232K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.413: [GC (Allocation Failure) [PSYoungGen: 111712K->64K(109056K)] 113704K->2056K(284160K), 0.0005445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.462: [GC (Allocation Failure) [PSYoungGen: 108608K->96K(105984K)] 110600K->2088K(281088K), 0.0005170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.510: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107560K->2088K(278016K), 0.0005211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.559: [GC (Allocation Failure) [PSYoungGen: 102496K->64K(99840K)] 104488K->2056K(274944K), 0.0005407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.604: [GC (Allocation Failure) [PSYoungGen: 99392K->96K(97280K)] 101384K->2088K(272384K), 0.0005149 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.648: [GC (Allocation Failure) [PSYoungGen: 96864K->64K(116736K)] 98856K->2056K(291840K), 0.0005560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.704: [GC (Allocation Failure) [PSYoungGen: 116288K->64K(113152K)] 118280K->2056K(288256K), 0.0005116 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
86.756: [GC (Allocation Failure) [PSYoungGen: 112704K->64K(135680K)] 114696K->2056K(310784K), 0.0007318 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.818: [GC (Allocation Failure) [PSYoungGen: 135232K->64K(131584K)] 137224K->2056K(306688K), 0.0005486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.878: [GC (Allocation Failure) [PSYoungGen: 131136K->96K(127488K)] 133128K->2088K(302592K), 0.0005576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.935: [GC (Allocation Failure) [PSYoungGen: 127072K->96K(123392K)] 129064K->2088K(298496K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.991: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 124968K->2088K(294912K), 0.0005756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.046: [GC (Allocation Failure) [PSYoungGen: 119392K->64K(116224K)] 121384K->2056K(291328K), 0.0005436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.099: [GC (Allocation Failure) [PSYoungGen: 115776K->96K(112640K)] 117768K->2088K(287744K), 0.0005220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.150: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114216K->2088K(284672K), 0.0005301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.200: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111144K->2088K(281600K), 0.0005378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.248: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108072K->2088K(278528K), 0.0006285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.296: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 105000K->2088K(275456K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.341: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(120320K)] 101928K->2088K(295424K), 0.0005647 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
87.396: [GC (Allocation Failure) [PSYoungGen: 119904K->96K(116736K)] 121896K->2088K(291840K), 0.0005516 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.449: [GC (Allocation Failure) [PSYoungGen: 116320K->96K(113152K)] 118312K->2088K(288256K), 0.0005216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.500: [GC (Allocation Failure) [PSYoungGen: 112736K->96K(110080K)] 114728K->2088K(285184K), 0.0005184 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.550: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111656K->2088K(282112K), 0.0005328 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
87.599: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108584K->2088K(279040K), 0.0005388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.646: [GC (Allocation Failure) [PSYoungGen: 103520K->96K(100864K)] 105512K->2088K(275968K), 0.0005347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.693: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102440K->2088K(273408K), 0.0005223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.740: [GC (Allocation Failure) [PSYoungGen: 97888K->64K(95744K)] 99880K->2056K(270848K), 0.0005559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.783: [GC (Allocation Failure) [PSYoungGen: 95296K->96K(115200K)] 97288K->2088K(290304K), 0.0005441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.836: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116776K->2088K(286720K), 0.0005187 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.887: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113192K->2088K(283648K), 0.0005280 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.936: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 110120K->2088K(280576K), 0.0005119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.984: [GC (Allocation Failure) [PSYoungGen: 105056K->96K(102400K)] 107048K->2088K(277504K), 0.0005166 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
88.030: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103976K->2088K(274432K), 0.0005191 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
88.076: [GC (Allocation Failure) [PSYoungGen: 98912K->32K(96768K)] 100904K->2024K(271872K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.119: [GC (Allocation Failure) [PSYoungGen: 96288K->96K(116224K)] 98280K->2088K(291328K), 0.0005553 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
88.172: [GC (Allocation Failure) [PSYoungGen: 115808K->64K(112640K)] 117800K->2056K(287744K), 0.0005451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.223: [GC (Allocation Failure) [PSYoungGen: 112192K->64K(109568K)] 114184K->2056K(284672K), 0.0005348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.271: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(106496K)] 111112K->2088K(281600K), 0.0005007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.318: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108072K->2088K(278528K), 0.0005273 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
88.365: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 105000K->2088K(275456K), 0.0005296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.409: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101928K->2088K(272896K), 0.0005137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.452: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(117248K)] 99368K->2088K(292352K), 0.0005069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.504: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(113664K)] 118824K->2088K(288768K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.555: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115240K->2088K(285696K), 0.0005236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.604: [GC (Allocation Failure) [PSYoungGen: 110176K->64K(107520K)] 112168K->2056K(282624K), 0.0005150 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
88.651: [GC (Allocation Failure) [PSYoungGen: 107072K->96K(104448K)] 109064K->2088K(279552K), 0.0005076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.698: [GC (Allocation Failure) [PSYoungGen: 104032K->64K(125440K)] 106024K->2056K(300544K), 0.0006299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.757: [GC (Allocation Failure) [PSYoungGen: 124992K->96K(121344K)] 126984K->2088K(296448K), 0.0005710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.811: [GC (Allocation Failure) [PSYoungGen: 120928K->64K(117760K)] 122920K->2056K(292864K), 0.0005480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.863: [GC (Allocation Failure) [PSYoungGen: 117311K->64K(114176K)] 119303K->2056K(289280K), 0.0005500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.914: [GC (Allocation Failure) [PSYoungGen: 113728K->96K(110592K)] 115720K->2088K(285696K), 0.0005127 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
88.963: [GC (Allocation Failure) [PSYoungGen: 110176K->64K(107520K)] 112168K->2056K(282624K), 0.0005132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.012: [GC (Allocation Failure) [PSYoungGen: 107072K->96K(104448K)] 109064K->2088K(279552K), 0.0005071 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.059: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 106024K->2088K(276480K), 0.0005171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.103: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102952K->2088K(273920K), 0.0005185 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.147: [GC (Allocation Failure) [PSYoungGen: 98400K->32K(96256K)] 100392K->2024K(271360K), 0.0005266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.190: [GC (Allocation Failure) [PSYoungGen: 95776K->96K(115712K)] 97768K->2088K(290816K), 0.0004979 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.241: [GC (Allocation Failure) [PSYoungGen: 115296K->96K(112128K)] 117288K->2088K(287232K), 0.0005068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
