OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2706936k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35657K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd26e0,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7639K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
711: [GC (Allocation Failure) [PSYoungGen: 132656K->1616K(141824K)] 132672K->1640K(316928K), 0.0017639 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
79.553: [GC (Allocation Failure) [PSYoungGen: 232992K->32K(280064K)] 234868K->1908K(455168K), 0.0021713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.624: [GC (Allocation Failure) [PSYoungGen: 279584K->96K(336384K)] 281460K->1972K(511488K), 0.0005494 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.707: [GC (Allocation Failure) [PSYoungGen: 335968K->96K(322560K)] 337844K->1972K(497664K), 0.0005504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.787: [GC (Allocation Failure) [PSYoungGen: 322144K->96K(309248K)] 324020K->1972K(484352K), 0.0005714 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.863: [GC (Allocation Failure) [PSYoungGen: 308832K->32K(296960K)] 310708K->1908K(472064K), 0.0006349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.936: [GC (Allocation Failure) [PSYoungGen: 296480K->96K(285184K)] 298356K->1972K(460288K), 0.0005340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.006: [GC (Allocation Failure) [PSYoungGen: 284768K->32K(273920K)] 286644K->1908K(449024K), 0.0005479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.073: [GC (Allocation Failure) [PSYoungGen: 273440K->96K(263168K)] 275316K->1972K(438272K), 0.0005356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.137: [GC (Allocation Failure) [PSYoungGen: 262752K->32K(252928K)] 264628K->1908K(428032K), 0.0005423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.200: [GC (Allocation Failure) [PSYoungGen: 252448K->32K(243200K)] 254324K->1908K(418304K), 0.0005184 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.262: [GC (Allocation Failure) [PSYoungGen: 242720K->96K(233984K)] 244596K->1972K(409088K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.320: [GC (Allocation Failure) [PSYoungGen: 233568K->96K(225280K)] 235444K->1972K(400384K), 0.0005129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.376: [GC (Allocation Failure) [PSYoungGen: 224864K->96K(217088K)] 226740K->1996K(392192K), 0.0005914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.429: [GC (Allocation Failure) [PSYoungGen: 216672K->32K(208896K)] 218572K->1932K(384000K), 0.0005302 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.480: [GC (Allocation Failure) [PSYoungGen: 208416K->32K(201216K)] 210316K->1932K(376320K), 0.0005063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.528: [GC (Allocation Failure) [PSYoungGen: 200736K->96K(194048K)] 202636K->1996K(369152K), 0.0005276 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.575: [GC (Allocation Failure) [PSYoungGen: 193632K->32K(186880K)] 195532K->1932K(361984K), 0.0005686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.620: [GC (Allocation Failure) [PSYoungGen: 186400K->96K(180224K)] 188300K->1996K(355328K), 0.0005332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.665: [GC (Allocation Failure) [PSYoungGen: 179808K->32K(216576K)] 181708K->1932K(391680K), 0.0006087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.716: [GC (Allocation Failure) [PSYoungGen: 216096K->32K(208384K)] 217996K->1932K(383488K), 0.0005493 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.768: [GC (Allocation Failure) [PSYoungGen: 207904K->96K(250368K)] 209804K->1996K(425472K), 0.0006944 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.828: [GC (Allocation Failure) [PSYoungGen: 249952K->32K(300544K)] 251852K->1932K(475648K), 0.0010132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.901: [GC (Allocation Failure) [PSYoungGen: 300064K->64K(360960K)] 301964K->1964K(536064K), 0.0005419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.989: [GC (Allocation Failure) [PSYoungGen: 360512K->96K(346112K)] 362412K->1996K(521216K), 0.0005214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.071: [GC (Allocation Failure) [PSYoungGen: 345696K->96K(331776K)] 347596K->1996K(506880K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.153: [GC (Allocation Failure) [PSYoungGen: 331360K->32K(317952K)] 333260K->1932K(493056K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.229: [GC (Allocation Failure) [PSYoungGen: 317472K->32K(305152K)] 319372K->1932K(480256K), 0.0005191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.307: [GC (Allocation Failure) [PSYoungGen: 304672K->96K(292864K)] 306572K->1996K(467968K), 0.0005774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.379: [GC (Allocation Failure) [PSYoungGen: 292448K->32K(281088K)] 294348K->1932K(456192K), 0.0005525 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.448: [GC (Allocation Failure) [PSYoungGen: 280608K->32K(269824K)] 282508K->1932K(444928K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.514: [GC (Allocation Failure) [PSYoungGen: 269344K->32K(259072K)] 271244K->1932K(434176K), 0.0005787 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.576: [GC (Allocation Failure) [PSYoungGen: 258592K->32K(248832K)] 260492K->1932K(423936K), 0.0005189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.635: [GC (Allocation Failure) [PSYoungGen: 248352K->96K(239104K)] 250252K->1996K(414208K), 0.0005601 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.693: [GC (Allocation Failure) [PSYoungGen: 238688K->32K(229888K)] 240588K->1932K(404992K), 0.0005314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.748: [GC (Allocation Failure) [PSYoungGen: 229408K->32K(221184K)] 231308K->1932K(396288K), 0.0005474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.804: [GC (Allocation Failure) [PSYoungGen: 220704K->96K(212992K)] 222604K->1996K(388096K), 0.0005291 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
81.856: [GC (Allocation Failure) [PSYoungGen: 212576K->32K(205312K)] 214476K->1932K(380416K), 0.0005473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.906: [GC (Allocation Failure) [PSYoungGen: 204832K->96K(197632K)] 206732K->1996K(372736K), 0.0005720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.953: [GC (Allocation Failure) [PSYoungGen: 197216K->96K(190464K)] 199116K->1996K(365568K), 0.0005393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.999: [GC (Allocation Failure) [PSYoungGen: 190048K->32K(183808K)] 191948K->1932K(358912K), 0.0005259 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
82.043: [GC (Allocation Failure) [PSYoungGen: 183328K->32K(177152K)] 185228K->1932K(352256K), 0.0005774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.086: [GC (Allocation Failure) [PSYoungGen: 176672K->96K(212480K)] 178572K->1996K(387584K), 0.0005278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.136: [GC (Allocation Failure) [PSYoungGen: 212064K->96K(254976K)] 213964K->1996K(430080K), 0.0005666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.197: [GC (Allocation Failure) [PSYoungGen: 254560K->32K(245248K)] 256460K->1932K(420352K), 0.0005090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.256: [GC (Allocation Failure) [PSYoungGen: 244768K->96K(294400K)] 246668K->1996K(469504K), 0.0010567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.329: [GC (Allocation Failure) [PSYoungGen: 293984K->96K(353280K)] 295884K->1996K(528384K), 0.0005814 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.415: [GC (Allocation Failure) [PSYoungGen: 352864K->32K(338432K)] 354764K->1932K(513536K), 0.0005638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.495: [GC (Allocation Failure) [PSYoungGen: 337952K->32K(324608K)] 339852K->1932K(499712K), 0.0004973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.572: [GC (Allocation Failure) [PSYoungGen: 324128K->32K(311296K)] 326028K->1932K(486400K), 0.0005259 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.647: [GC (Allocation Failure) [PSYoungGen: 310816K->32K(298496K)] 312716K->1932K(473600K), 0.0005691 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.720: [GC (Allocation Failure) [PSYoungGen: 298016K->96K(286720K)] 299916K->1996K(461824K), 0.0005279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.790: [GC (Allocation Failure) [PSYoungGen: 286304K->32K(275456K)] 288204K->1932K(450560K), 0.0005059 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.857: [GC (Allocation Failure) [PSYoungGen: 274976K->32K(264704K)] 276876K->1932K(439808K), 0.0005773 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.920: [GC (Allocation Failure) [PSYoungGen: 264224K->32K(254464K)] 266124K->1932K(429568K), 0.0005585 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.981: [GC (Allocation Failure) [PSYoungGen: 253984K->32K(244736K)] 255884K->1932K(419840K), 0.0005061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.039: [GC (Allocation Failure) [PSYoungGen: 244256K->32K(235520K)] 246156K->1932K(410624K), 0.0005582 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.096: [GC (Allocation Failure) [PSYoungGen: 235040K->32K(226816K)] 236940K->1932K(401920K), 0.0005684 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.150: [GC (Allocation Failure) [PSYoungGen: 226336K->64K(218112K)] 228236K->1964K(393216K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.202: [GC (Allocation Failure) [PSYoungGen: 217664K->64K(209920K)] 219564K->1964K(385024K), 0.0005284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.253: [GC (Allocation Failure) [PSYoungGen: 209472K->96K(202240K)] 211372K->1996K(377344K), 0.0005669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.304: [GC (Allocation Failure) [PSYoungGen: 201824K->96K(195072K)] 203724K->1996K(370176K), 0.0005442 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.353: [GC (Allocation Failure) [PSYoungGen: 194656K->32K(187904K)] 196556K->1932K(363008K), 0.0005688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.399: [GC (Allocation Failure) [PSYoungGen: 187424K->96K(181248K)] 189324K->1996K(356352K), 0.0005435 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.443: [GC (Allocation Failure) [PSYoungGen: 180832K->32K(175104K)] 182732K->1932K(350208K), 0.0005175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.486: [GC (Allocation Failure) [PSYoungGen: 174624K->32K(210432K)] 176524K->1932K(385536K), 0.0005443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.538: [GC (Allocation Failure) [PSYoungGen: 209952K->32K(202752K)] 211852K->1932K(377856K), 0.0005379 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.588: [GC (Allocation Failure) [PSYoungGen: 202272K->0K(243200K)] 204172K->1900K(418304K), 0.0005860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.647: [GC (Allocation Failure) [PSYoungGen: 242688K->96K(233984K)] 244588K->1996K(409088K), 0.0005602 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.707: [GC (Allocation Failure) [PSYoungGen: 233568K->96K(225280K)] 235468K->1996K(400384K), 0.0005389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.762: [GC (Allocation Failure) [PSYoungGen: 224864K->32K(217088K)] 226764K->1932K(392192K), 0.0005448 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
83.816: [GC (Allocation Failure) [PSYoungGen: 216608K->32K(208896K)] 218508K->1932K(384000K), 0.0006563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.869: [GC (Allocation Failure) [PSYoungGen: 208416K->32K(201216K)] 210316K->1932K(376320K), 0.0005164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.918: [GC (Allocation Failure) [PSYoungGen: 200736K->96K(194048K)] 202636K->1996K(369152K), 0.0006249 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.966: [GC (Allocation Failure) [PSYoungGen: 193632K->32K(186880K)] 195532K->1932K(361984K), 0.0005363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.012: [GC (Allocation Failure) [PSYoungGen: 186400K->96K(180224K)] 188300K->1996K(355328K), 0.0005317 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
84.056: [GC (Allocation Failure) [PSYoungGen: 179808K->32K(216576K)] 181708K->1932K(391680K), 0.0005581 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
84.109: [GC (Allocation Failure) [PSYoungGen: 216096K->32K(208384K)] 217996K->1932K(383488K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.161: [GC (Allocation Failure) [PSYoungGen: 207904K->96K(200704K)] 209804K->1996K(375808K), 0.0005513 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
84.210: [GC (Allocation Failure) [PSYoungGen: 200288K->32K(193536K)] 202188K->1932K(368640K), 0.0005346 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
84.258: [GC (Allocation Failure) [PSYoungGen: 193056K->96K(186368K)] 194956K->1996K(361472K), 0.0005286 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.304: [GC (Allocation Failure) [PSYoungGen: 185952K->32K(223744K)] 187852K->1932K(398848K), 0.0005698 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.361: [GC (Allocation Failure) [PSYoungGen: 223264K->32K(215552K)] 225164K->1932K(390656K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.414: [GC (Allocation Failure) [PSYoungGen: 215072K->32K(207360K)] 216972K->1932K(382464K), 0.0005664 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.465: [GC (Allocation Failure) [PSYoungGen: 206880K->96K(199680K)] 208780K->1996K(374784K), 0.0005333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.514: [GC (Allocation Failure) [PSYoungGen: 199264K->96K(192512K)] 201164K->1996K(367616K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.562: [GC (Allocation Failure) [PSYoungGen: 192096K->32K(185856K)] 193996K->1932K(360960K), 0.0005266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.608: [GC (Allocation Failure) [PSYoungGen: 185376K->96K(179200K)] 187276K->1996K(354304K), 0.0005387 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.653: [GC (Allocation Failure) [PSYoungGen: 178784K->96K(215040K)] 180684K->1996K(390144K), 0.0005817 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.708: [GC (Allocation Failure) [PSYoungGen: 214624K->32K(206848K)] 216524K->1932K(381952K), 0.0005217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.759: [GC (Allocation Failure) [PSYoungGen: 206368K->32K(199168K)] 208268K->1932K(374272K), 0.0005111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.808: [GC (Allocation Failure) [PSYoungGen: 198688K->32K(192000K)] 200588K->1932K(367104K), 0.0005134 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.859: [GC (Allocation Failure) [PSYoungGen: 191520K->96K(185344K)] 193420K->1996K(360448K), 0.0005587 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.908: [GC (Allocation Failure) [PSYoungGen: 184928K->96K(178688K)] 186828K->1996K(353792K), 0.0005501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.953: [GC (Allocation Failure) [PSYoungGen: 178272K->32K(214528K)] 180172K->1932K(389632K), 0.0005857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.008: [GC (Allocation Failure) [PSYoungGen: 214048K->32K(206336K)] 215948K->1932K(381440K), 0.0005293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.061: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(198656K)] 207756K->1932K(373760K), 0.0005496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.111: [GC (Allocation Failure) [PSYoungGen: 198176K->32K(191488K)] 200076K->1932K(366592K), 0.0005977 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.160: [GC (Allocation Failure) [PSYoungGen: 191008K->32K(229888K)] 192908K->1932K(404992K), 0.0012530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.220: [GC (Allocation Failure) [PSYoungGen: 229408K->32K(275968K)] 231308K->1932K(451072K), 0.0005833 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.290: [GC (Allocation Failure) [PSYoungGen: 275488K->96K(331264K)] 277388K->1996K(506368K), 0.0006716 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.380: [GC (Allocation Failure) [PSYoungGen: 330848K->32K(317952K)] 332748K->1932K(493056K), 0.0005736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.461: [GC (Allocation Failure) [PSYoungGen: 317472K->32K(305152K)] 319372K->1932K(480256K), 0.0005858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.538: [GC (Allocation Failure) [PSYoungGen: 304672K->32K(292864K)] 306572K->1932K(467968K), 0.0006909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.615: [GC (Allocation Failure) [PSYoungGen: 292384K->32K(281088K)] 294284K->1932K(456192K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.689: [GC (Allocation Failure) [PSYoungGen: 280608K->32K(269824K)] 282508K->1932K(444928K), 0.0006115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.758: [GC (Allocation Failure) [PSYoungGen: 269344K->32K(259072K)] 271244K->1932K(434176K), 0.0005501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.824: [GC (Allocation Failure) [PSYoungGen: 258592K->32K(248832K)] 260492K->1932K(423936K), 0.0005783 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.890: [GC (Allocation Failure) [PSYoungGen: 248352K->32K(239104K)] 250252K->1932K(414208K), 0.0005305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.951: [GC (Allocation Failure) [PSYoungGen: 238624K->32K(229888K)] 240524K->1932K(404992K), 0.0005572 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
86.010: [GC (Allocation Failure) [PSYoungGen: 229408K->96K(221184K)] 231308K->1996K(396288K), 0.0005551 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.066: [GC (Allocation Failure) [PSYoungGen: 220768K->96K(212992K)] 222668K->1996K(388096K), 0.0005454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.120: [GC (Allocation Failure) [PSYoungGen: 212576K->96K(205312K)] 214476K->1996K(380416K), 0.0005459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.172: [GC (Allocation Failure) [PSYoungGen: 204896K->96K(197632K)] 206796K->1996K(372736K), 0.0005527 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
86.222: [GC (Allocation Failure) [PSYoungGen: 197216K->64K(190464K)] 199116K->1964K(365568K), 0.0005825 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
86.270: [GC (Allocation Failure) [PSYoungGen: 190016K->96K(183808K)] 191916K->1996K(358912K), 0.0005365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.317: [GC (Allocation Failure) [PSYoungGen: 183392K->96K(177152K)] 185292K->1996K(352256K), 0.0005600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.361: [GC (Allocation Failure) [PSYoungGen: 176736K->32K(212480K)] 178636K->1932K(387584K), 0.0005841 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.418: [GC (Allocation Failure) [PSYoungGen: 212000K->0K(204800K)] 213900K->1900K(379904K), 0.0005416 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.470: [GC (Allocation Failure) [PSYoungGen: 204288K->32K(197120K)] 206188K->1932K(372224K), 0.0005446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.520: [GC (Allocation Failure) [PSYoungGen: 196640K->32K(189952K)] 198540K->1932K(365056K), 0.0005494 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.568: [GC (Allocation Failure) [PSYoungGen: 189472K->32K(183296K)] 191372K->1932K(358400K), 0.0005699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.615: [GC (Allocation Failure) [PSYoungGen: 182816K->32K(220160K)] 184716K->1932K(395264K), 0.0005880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.671: [GC (Allocation Failure) [PSYoungGen: 219678K->32K(211968K)] 221578K->1932K(387072K), 0.0005507 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.726: [GC (Allocation Failure) [PSYoungGen: 211488K->32K(204288K)] 213388K->1932K(379392K), 0.0005609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.778: [GC (Allocation Failure) [PSYoungGen: 203808K->96K(196608K)] 205708K->1996K(371712K), 0.0006395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.828: [GC (Allocation Failure) [PSYoungGen: 196192K->96K(189440K)] 198092K->1996K(364544K), 0.0005500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.876: [GC (Allocation Failure) [PSYoungGen: 189024K->32K(227328K)] 190924K->1932K(402432K), 0.0005697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.939: [GC (Allocation Failure) [PSYoungGen: 226848K->96K(218624K)] 228748K->1996K(393728K), 0.0006009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.995: [GC (Allocation Failure) [PSYoungGen: 218208K->96K(210432K)] 220108K->1996K(385536K), 0.0005556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.048: [GC (Allocation Failure) [PSYoungGen: 210016K->96K(202752K)] 211916K->1996K(377856K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.099: [GC (Allocation Failure) [PSYoungGen: 202336K->32K(195584K)] 204236K->1932K(370688K), 0.0005612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.149: [GC (Allocation Failure) [PSYoungGen: 195104K->32K(188416K)] 197004K->1932K(363520K), 0.0005536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.197: [GC (Allocation Failure) [PSYoungGen: 187936K->32K(181760K)] 189836K->1932K(356864K), 0.0005832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.243: [GC (Allocation Failure) [PSYoungGen: 181280K->96K(218112K)] 183180K->1996K(393216K), 0.0005678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.298: [GC (Allocation Failure) [PSYoungGen: 217696K->32K(209920K)] 219596K->1932K(385024K), 0.0006014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.351: [GC (Allocation Failure) [PSYoungGen: 209440K->32K(202240K)] 211340K->1932K(377344K), 0.0005830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.403: [GC (Allocation Failure) [PSYoungGen: 201760K->32K(195072K)] 203660K->1932K(370176K), 0.0005475 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.454: [GC (Allocation Failure) [PSYoungGen: 194592K->32K(187904K)] 196492K->1932K(363008K), 0.0005941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.502: [GC (Allocation Failure) [PSYoungGen: 187424K->32K(181248K)] 189324K->1932K(356352K), 0.0005263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.547: [GC (Allocation Failure) [PSYoungGen: 180768K->96K(217600K)] 182668K->1996K(392704K), 0.0005521 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
87.602: [GC (Allocation Failure) [PSYoungGen: 217184K->96K(209408K)] 219084K->1996K(384512K), 0.0005309 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.655: [GC (Allocation Failure) [PSYoungGen: 208992K->32K(201728K)] 210892K->1932K(376832K), 0.0005637 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.709: [GC (Allocation Failure) [PSYoungGen: 201248K->32K(194560K)] 203148K->1932K(369664K), 0.0006010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.758: [GC (Allocation Failure) [PSYoungGen: 194080K->32K(187392K)] 195980K->1932K(362496K), 0.0005618 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.806: [GC (Allocation Failure) [PSYoungGen: 186912K->64K(224768K)] 188812K->1964K(399872K), 0.0005861 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
87.864: [GC (Allocation Failure) [PSYoungGen: 224320K->96K(216576K)] 226220K->1996K(391680K), 0.0005426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.919: [GC (Allocation Failure) [PSYoungGen: 216160K->32K(208384K)] 218060K->1932K(383488K), 0.0005599 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
87.974: [GC (Allocation Failure) [PSYoungGen: 207904K->32K(200704K)] 209804K->1932K(375808K), 0.0006317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.025: [GC (Allocation Failure) [PSYoungGen: 200224K->32K(193536K)] 202124K->1932K(368640K), 0.0005213 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
